Name,M1,M2,M3,Support,Temperature,Ar_flow,CH4_flow,O2_flow,C2y
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,8,8,4,5.376778
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,8,8,4,5.275539
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,1.5,6.8,1.7,5.045116
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,2.25,10.2,2.55,4.904957
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,3,11.33333333,5.666666667,4.671924
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,3,13.6,3.4,4.593055
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,2.25,8.5,4.25,4.502944
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,6,6,3,4.269792
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,3,11.33333333,5.666666667,4.067619
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,8,9.6,2.4,3.777781
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,2.25,8.5,4.25,3.748712
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,1.5,7.285714286,1.214285714,3.687488
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,6,7.2,1.8,3.614026
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,4,4.8,1.2,3.563977
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,2.25,10.92857143,1.821428571,3.344089
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,10.5,3,1.5,3.225869
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,6,7.2,1.8,3.16797
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,14,4,2,3.162118
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,4,4,2,3.127562
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,3,14.57142857,2.428571429,3.054629
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,4,4.8,1.2,3.004368
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,1.5,6.8,1.7,3.003156
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,4,4,2,2.844746
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,8,9.6,2.4,2.844202
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,8,10.28571429,1.714285714,2.836864
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,7,2,1,2.718625
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,6,7.714285714,1.285714286,2.708748
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,1.5,5.666666667,2.833333333,2.634454
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,2.25,10.2,2.55,2.509466
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,6,6,3,2.398234
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,4,5.142857143,0.857142857,2.350299
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,3,13.6,3.4,2.345762
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,4,5.142857143,0.857142857,2.296936
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,7,2,1,2.287878
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,8,8,4,2.271298
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,14,4.8,1.2,2.122189
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,8,10.28571429,1.714285714,2.120276
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,6,7.714285714,1.285714286,2.111512
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,10.5,3,1.5,2.058492
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,1.5,7.285714286,1.214285714,2.025824
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,1.5,5.666666667,2.833333333,1.966617
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,10.5,3.6,0.9,1.949115
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,3,11.33333333,5.666666667,1.844527
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,7,2.4,0.6,1.836217
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,4,4.8,1.2,1.792464
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,2.25,10.92857143,1.821428571,1.781649
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,2.25,8.5,4.25,1.750429
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,14,4,2,1.734104
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,14,5.142857143,0.857142857,1.687604
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,7,2.4,0.6,1.639518
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,3,14.57142857,2.428571429,1.605024
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,6,7.2,1.8,1.51639
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,7,2.571428571,0.428571429,1.505668
Fe-Zr-none-MgO,Fe,Zr,none,MgO,900,10.5,3.857142857,0.642857143,1.5051
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,10.5,3.6,0.9,1.40606
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,8,9.6,2.4,1.32295
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,1.5,6.8,1.7,1.303581
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,14,4.8,1.2,1.270443
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,7,2.571428571,0.428571429,1.259527
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,4,5.142857143,0.857142857,1.254451
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,2.25,10.2,2.55,1.117054
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,3,13.6,3.4,1.104406
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,6,7.714285714,1.285714286,1.096111
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,7,2,1,1.079746
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,14,5.142857143,0.857142857,1.075241
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,8,10.28571429,1.714285714,1.052011
Fe-Zr-none-MgO,Fe,Zr,none,MgO,850,10.5,3.857142857,0.642857143,1.048982
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,1.5,7.285714286,1.214285714,0.993984
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,4,4,2,0.966032
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,8,8,4,0.960105
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,6,6,3,0.928079
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,2.25,10.92857143,1.821428571,0.898492
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,3,14.57142857,2.428571429,0.838966
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,7,2.4,0.6,0.810236
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,3,11.33333333,5.666666667,0.801781
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,10.5,3,1.5,0.779033
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,4,4.8,1.2,0.745263
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,7,2.571428571,0.428571429,0.724766
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,14,4,2,0.707189
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,2.25,8.5,4.25,0.683199
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,8,9.6,2.4,0.682451
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,6,7.2,1.8,0.670783
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,10.5,3.6,0.9,0.653241
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,1.5,5.666666667,2.833333333,0.646875
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,14,4.8,1.2,0.628334
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,4,5.142857143,0.857142857,0.615575
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,3,13.6,3.4,0.605063
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,10.5,3.857142857,0.642857143,0.601954
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,8,10.28571429,1.714285714,0.563812
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,2.25,10.2,2.55,0.547157
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,1.5,6.8,1.7,0.545465
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,6,7.714285714,1.285714286,0.544098
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,1.5,7.285714286,1.214285714,0.539266
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,3,14.57142857,2.428571429,0.533133
Fe-Zr-none-MgO,Fe,Zr,none,MgO,800,14,5.142857143,0.857142857,0.532689
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,2.25,10.92857143,1.821428571,0.507982
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,8,8,4,0.394881
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,6,6,3,0.392293
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,4,4,2,0.386498
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,7,2.571428571,0.428571429,0.38154
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,8,9.6,2.4,0.372674
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,8,10.28571429,1.714285714,0.355179
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,4,4.8,1.2,0.351419
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,7,2,1,0.347989
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,14,4.8,1.2,0.347062
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,6,7.2,1.8,0.342645
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,6,7.714285714,1.285714286,0.331781
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,10.5,3,1.5,0.330172
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,14,4,2,0.317874
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,7,2.4,0.6,0.30061
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,4,5.142857143,0.857142857,0.29954
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,10.5,3.6,0.9,0.299379
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,7,2.4,0.6,0.297745
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,10.5,3.857142857,0.642857143,0.261884
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,10.5,3.6,0.9,0.256108
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,7,2,1,0.252443
Fe-Zr-none-MgO,Fe,Zr,none,MgO,750,14,5.142857143,0.857142857,0.240826
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,14,4,2,0.199676
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,10.5,3.857142857,0.642857143,0.178963
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,10.5,3,1.5,0.171973
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,14,4.8,1.2,0.151294
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,7,2.571428571,0.428571429,0.1398
Fe-Zr-none-MgO,Fe,Zr,none,MgO,700,14,5.142857143,0.857142857,0.089935
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,14,4,2,13.14778924
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,14,4.8,1.2,12.97481485
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,10.5,3.6,0.9,12.47031498
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,10.5,3,1.5,12.40113041
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,14,5.142857143,0.857142857,11.91835663
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,10.5,3.857142857,0.642857143,11.55056627
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,14,4.8,1.2,11.36839808
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,7,2.4,0.6,11.27981794
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,7,2,1,11.22668635
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,7,2,1,11.01091905
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,8,9.6,2.4,10.65611129
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,10.5,3,1.5,10.60314129
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,7,2.4,0.6,10.50019454
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,14,4,2,10.40172682
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,14,4,2,10.35672908
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,7,2.571428571,0.428571429,10.32305692
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,8,10.28571429,1.714285714,10.21484158
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,14,5.142857143,0.857142857,10.12274341
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,10.5,3.6,0.9,10.11921514
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,7,2.571428571,0.428571429,9.951146738
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,10.5,3.6,0.9,9.876759001
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,6,7.2,1.8,9.751141895
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,14,4.8,1.2,9.697051343
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,10.5,3.857142857,0.642857143,9.640293108
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,6,7.714285714,1.285714286,9.53685489
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,3,14.57142857,2.428571429,9.261205074
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,3,13.6,3.4,9.241414746
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,6,6,3,9.067584165
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,8,8,4,9.016503583
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,8,8,4,8.932190741
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,10.5,3.857142857,0.642857143,8.911938423
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,14,5.142857143,0.857142857,8.810759634
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,3,11.33333333,5.666666667,8.69094286
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,2.25,10.92857143,1.821428571,8.467903109
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,4,4.8,1.2,8.4341253
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,6,7.2,1.8,8.282971241
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,4,4,2,8.203931903
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,2.25,10.2,2.55,8.122757931
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,2.25,8.5,4.25,8.1197743
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,4,5.142857143,0.857142857,8.117193281
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,8,10.28571429,1.714285714,8.037545237
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,10.5,3,1.5,8.032237848
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,2.25,10.2,2.55,7.918859816
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,8,9.6,2.4,7.902930627
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,4,5.142857143,0.857142857,7.878404352
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,4,4.8,1.2,7.870107084
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,6,7.714285714,1.285714286,7.81218035
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,6,6,3,7.671487391
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,3,11.33333333,5.666666667,7.624249978
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,8,9.6,2.4,7.50408271
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,1.5,6.8,1.7,7.480457227
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,8,10.28571429,1.714285714,7.450858439
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,3,13.6,3.4,7.430290507
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,7,2.4,0.6,7.33813422
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,1.5,7.285714286,1.214285714,7.290693297
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,1.5,5.666666667,2.833333333,7.228550679
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,750,1.5,5.666666667,2.833333333,7.226117701
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,2.25,10.92857143,1.821428571,7.180386319
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,2.25,8.5,4.25,6.948142253
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,800,3,14.57142857,2.428571429,6.833975191
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,7,2.571428571,0.428571429,6.812307224
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,1.5,7.285714286,1.214285714,6.756267028
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,4,4,2,6.715624581
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,1.5,6.8,1.7,6.682046166
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,6,7.714285714,1.285714286,6.432352552
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,850,1.5,5.666666667,2.833333333,6.429298014
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,3,13.6,3.4,6.319479643
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,3,14.57142857,2.428571429,6.307427097
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,8,8,4,6.294568457
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,750,2.25,8.5,4.25,6.252258938
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,6,7.2,1.8,6.14455032
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,3,11.33333333,5.666666667,6.115150187
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,750,4,4,2,5.95513368
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,6,6,3,5.790709715
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,7,2,1,5.790643771
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,2.25,10.2,2.55,5.711014802
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,2.25,8.5,4.25,5.507949747
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,2.25,10.92857143,1.821428571,5.1878361
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,750,7,2,1,5.043503901
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,750,3,11.33333333,5.666666667,4.944866845
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,4,4.8,1.2,4.894280426
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,4,4,2,4.889301803
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,1.5,6.8,1.7,4.800995786
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,1.5,5.666666667,2.833333333,4.731202607
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,4,5.142857143,0.857142857,4.517666203
Ga-Ga-Zr-BaO,Ga,Ga,Zr,BaO,900,1.5,7.285714286,1.214285714,4.36100894
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,14,4.8,1.2,14.25696222
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,14,4,2,13.83732346
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,10.5,3,1.5,13.47931155
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,7,2,1,13.43979731
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,14,4,2,13.42169135
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,10.5,3.6,0.9,13.05633637
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,7,2.4,0.6,12.81850126
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,10.5,3.6,0.9,12.71098531
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,14,4.8,1.2,12.63654024
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,10.5,3,1.5,12.49598793
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,14,5.142857143,0.857142857,12.48370405
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,10.5,3.857142857,0.642857143,11.74787142
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,7,2.571428571,0.428571429,11.62462822
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,14,5.142857143,0.857142857,11.50878049
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,10.5,3.857142857,0.642857143,11.49323304
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,7,2.4,0.6,10.94171745
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,8,10.28571429,1.714285714,10.50799817
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,8,8,4,10.36444531
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,6,7.2,1.8,10.27932999
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,6,6,3,10.17762703
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,8,9.6,2.4,10.1423695
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,4,4.8,1.2,10.00807963
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,7,2.571428571,0.428571429,9.902286508
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,8,9.6,2.4,9.795191447
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,6,7.714285714,1.285714286,9.756931622
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,4,5.142857143,0.857142857,9.569824134
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,8,10.28571429,1.714285714,9.565218571
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,3,13.6,3.4,9.282386242
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,6,7.714285714,1.285714286,9.254646771
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,4,4,2,9.220500557
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,2.25,10.2,2.55,9.194935386
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,2.25,10.92857143,1.821428571,8.867595743
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,3,14.57142857,2.428571429,8.710081334
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,1.5,7.285714286,1.214285714,8.576179015
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,3,14.57142857,2.428571429,8.560471659
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,6,7.2,1.8,8.542870322
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,3,11.33333333,5.666666667,8.384409129
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,1.5,6.8,1.7,8.045694059
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,1.5,5.666666667,2.833333333,7.873763597
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,2.25,8.5,4.25,7.864225459
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,14,5.142857143,0.857142857,7.695715567
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,14,4.8,1.2,7.632646628
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,3,13.6,3.4,7.495597769
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,2.25,10.92857143,1.821428571,7.363944755
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,4,5.142857143,0.857142857,7.326126259
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,800,1.5,5.666666667,2.833333333,7.228593741
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,2.25,8.5,4.25,7.217031709
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,7,2,1,7.205143847
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,8,8,4,7.151057121
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,4,4,2,6.855616017
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,2.25,10.2,2.55,6.756624881
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,3,11.33333333,5.666666667,6.753847817
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,3,11.33333333,5.666666667,6.672733561
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,6,6,3,6.651420531
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,4,4.8,1.2,6.620802901
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,7,2.4,0.6,6.489816419
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,2.25,8.5,4.25,6.383809608
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,7,2.571428571,0.428571429,6.25909839
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,10.5,3.857142857,0.642857143,6.131426365
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,14,4,2,6.106422616
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,10.5,3.6,0.9,6.078199883
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,10.5,3,1.5,6.059344574
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,4,4,2,5.943262149
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,1.5,5.666666667,2.833333333,5.871990838
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,1.5,6.8,1.7,5.865378855
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,6,6,3,5.72562895
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,10.5,3,1.5,5.599750021
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,850,1.5,7.285714286,1.214285714,5.591853721
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,8,9.6,2.4,5.524001989
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,900,3,13.6,3.4,5.514228928
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,10.5,3.6,0.9,5.428487863
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,1.5,6.8,1.7,5.374998026
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,14,4,2,5.258526309
Ge-Cs-Cs-BaO,Ge,Cs,Cs,BaO,750,4,4.8,1.2,5.233821094
